message_id,source_page,source_url,post_slug,date_display,date_iso,year,month,day,author,is_anonymous,message_text,message_excerpt,char_count,line_count,paragraph_break_count,waveform_length_bucket,waveform_amplitude_hint,waveform_density_hint,includes_emoji,includes_prayer_emoji,language_hint,data_source,notes
MSG-096,4,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=4,xiao-bai,"July 7, 2026",2026-07-07,2026,7,7,小白,0,天地有正氣，公義必有時。願你們在往後的日子裡平安順遂，全港市民定會與你們一同守望公平與公道！,天地有正氣，公義必有時。願你們在往後的日子裡平安順遂，全港市民定會與你們一同守望公平與公道！,46,1,0,medium,0.403,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-097,4,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=4,90hou-xiang-gang-ren,"July 7, 2026",2026-07-07,2026,7,7,90後香港人,0,我深深感受到這次事件為每個家庭帶來既傷痛與不容易。面對突如其來既變故，每個人既感受都值得被理解，也希望大家能用適合自己既方式，慢慢整理情緒、照顧內心。 請相信，你們並不孤單，社會上仍有很多人在關心和惦念著你們。發生過既事情，天知地知，也留在人心。 雖然現在仍是艱難日子，願各位居民能一步一步重新站穩，照顧好自己和家人，努力過好每一天，帶著希望，慢慢走下去。願平安、力量與溫暖陪伴大家。,我深深感受到這次事件為每個家庭帶來既傷痛與不容易。面對突如其來既變故，每個人既感受都值得被理解，也希望大家能用適合自己既...,192,1,0,long,0.89,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-098,4,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=4,xiao-shi-zai-168-ge-si-shang-shu-zi-bei-hou-de-ming-zi,"July 7, 2026",2026-07-07,2026,7,7,消失在 168 個死傷數字背後的名字,0,"那場大火帶走了一切。當團體將慰問金遞到我
手中時，那疊厚重的紙鈔沉得讓人發慌。它們被精準地計算、發放，像是在現實的常理下，給一個活生生的靈魂貼上了明碼標價的標籤。看著那些紙鈔，我沒有哭，只覺得一陣沒由來的荒謬與窒息。
後來，喧囂的新聞逐漸淡去。世界把我們劃進了「1,984 戶受災家庭」的宏大敘事裡，而你，也被濃縮成了「168 個死傷者」中一個微不足道的統計單位。那一刻我才明白，在旁人的世界裡，一個人的離去，原來真的可以被簡化為一串毫無溫度的代碼。
這半年，我學著像個正常人一樣按時吃飯、呼吸、入睡，在日常的縫隙裡拼湊著破碎的自己。我以為結了痂，就不會再痛。直到那天，在毫無防備的報導中，你的名字就那樣毫無預兆地撞進眼簾。僅僅是那三個字，就將我用半年時間築起的武裝，敲得粉碎。
原來，再龐大的數字，對旁人而言也不過是聽過即忘的故事；而你的名字，才是我餘生避無可避的剜心現實。","那場大火帶走了一切。當團體將慰問金遞到我
手中時，那疊厚重的紙鈔沉得讓人發慌。它們被精準地計算、發放，像是在現實的常理下...",384,5,4,very_long,1.0,0.625,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-099,4,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=4,aaaaaa,"July 7, 2026",2026-07-07,2026,7,7,aaaaaa,0,点击查看公告,点击查看公告,6,1,0,short,0.27,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-100,4,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=4,asca,"July 7, 2026",2026-07-07,2026,7,7,asca,0,此处填写普通文字（如“系统公告”）,此处填写普通文字（如“系统公告”）,17,1,0,short,0.307,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-101,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,lee,"July 1, 2026",2026-07-01,2026,7,1,Lee,0,"一個難易忘懷既人禍，希望各位亡者家屬堅強生活。 明白一個三不象的檢查委員會唔會還到一個交代給你們，亡者都一定希望你地好好生活下去。
加油！You never walk alone!",一個難易忘懷既人禍，希望各位亡者家屬堅強生活。 明白一個三不象的檢查委員會唔會還到一個交代給你們，亡者都一定希望你地好好...,89,2,1,medium,0.547,0.25,0,0,mixed,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-102,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,al,"June 26, 2026",2026-06-26,2026,6,26,AL,0,政府還欠168名死者一個道歉，甚麼時候還他們一個公道，願逝者安息🙏🏻🙏🏻🙏🏻,政府還欠168名死者一個道歉，甚麼時候還他們一個公道，願逝者安息🙏🏻🙏🏻🙏🏻,38,1,0,short,0.377,0.125,1,1,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-103,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,kw,"June 23, 2026",2026-06-23,2026,6,23,KW,0,So sad to those dead Hong Kong people. Must find out who should be responsible for causing this human disaster.,So sad to those dead Hong Kong people. Must find out who sho...,111,1,0,medium,0.62,0.125,0,0,latin,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-104,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,lu-ren-jia,"June 20, 2026",2026-06-20,2026,6,20,路人甲,0,好想抱抱你們🫂,好想抱抱你們🫂,7,1,0,short,0.273,0.125,1,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-105,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,que-shi-de-wo-229f3,"June 18, 2026",2026-06-18,2026,6,18,缺失的我,0,"那天火災後，接過團體遞來的慰問金，手裡的現金是按著人數與傷亡精準計算出來的。當下看著那些厚重的紙鈔，內心只有無盡的荒謬與諷刺——難道活生生的人命，在現實面前真的可以用金錢來衡量與結算嗎？
隨後，新聞開始日復一日地滾動報導。我們變成了 1984 戶受災戶裡的其中一戶，而你，也被化成了 168 個冰冷死傷數字中的其中之一。那一刻我常想，人死後在世界的眼裡，難道就真的只剩下一串沒有溫度的統計數據？
這半年來，我努力在日常的夾縫中撐著，學會像個正常人一樣呼吸、生活，以為時間真的能讓傷口結痂。直到近日，在新聞報導中猝不及防地看見你的名字。僅僅是那三個字，就將我好不容易築起的防線瞬間擊碎，眼淚還是很不爭氣地掉了下來。
原來數字是別人的故事，而你的名字，才是我剜心的現實。你在那邊，這半年過得好嗎？我真的，好想念你🕯️。",那天火災後，接過團體遞來的慰問金，手裡的現金是按著人數與傷亡精準計算出來的。當下看著那些厚重的紙鈔，內心只有無盡的荒謬與...,354,4,3,very_long,1.0,0.5,1,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-106,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,jia-shu-2,"June 18, 2026",2026-06-18,2026,6,18,家属2,0,我想家人了 把家人還給我！時間過得飛快，轉眼已是半年，但宏福苑那一場大火帶來的傷痛，至今仍未被抹去。對逝者的緬懷、對家屬的體恤，依然深深留在心中。願離去的心靈得到安息，願留下的人能尋回內心的平靜、堅強生活。願所有經歷過這場災難的人和寵物，餘生皆是平平安安。致敬每一個在逆境中支撐過來 distress 的靈魂，請務必珍重，好好過日子。,我想家人了 把家人還給我！時間過得飛快，轉眼已是半年，但宏福苑那一場大火帶來的傷痛，至今仍未被抹去。對逝者的緬懷、對家屬...,167,1,0,long,0.807,0.125,0,0,mixed,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-107,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,bu-wan-zheng-de-wo-59c5f,"June 11, 2026",2026-06-11,2026,6,11,不完整的我,0,"當日火災後
有團體將慰問金交到我手
按人數 按傷亡 化成現金
當刻的想法是
人命是可以用金錢衡量的嗎？
直到新聞每一日將死亡數字報導
你是1984戶其中一戶
你化作了168份其中之1
人死後就只是一堆數字嗎？
近日在新聞見到你的名字
我還是不爭氣的哭出來
你呢？你這半年還好嗎？
我很想念你","當日火災後
有團體將慰問金交到我手
按人數 按傷亡 化成現金
當刻的想法是
人命是可以用金錢衡量的嗎？
直到新聞每一日將...",133,13,12,long,0.693,1.0,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-108,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,dao-yan,"June 10, 2026",2026-06-10,2026,6,10,導演,0,我都好想念姨婆奶奶🥺雖然我們認識的時間不長，但是我仍記得她在我剛剛懷孕時出風癩，在零晨時分對我無微不至的照顧，並感受到她偉大的母愛❤️很感謝她對我們的照顧和支持🥹,我都好想念姨婆奶奶🥺雖然我們認識的時間不長，但是我仍記得她在我剛剛懷孕時出風癩，在零晨時分對我無微不至的照顧，並感受到她...,81,1,0,medium,0.52,0.125,1,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-109,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,lee-yy-yoyo,"June 10, 2026",2026-06-10,2026,6,10,Lee YY Yoyo,0,我好掛住阿姨… 由細到大阿姨都好錫我，當係親生女咁，會幫我紮好靚嘅鬢辮，會知道我鍾意飲牛奶，鍾意食魚蛋粉，會成日勸我學識體諒，會幫我收埋好多秘密，會同我一齊嘻嘻哈哈，會教我覺得正確就去做，會話我知旁人的目光不是全部，會令我學識勇敢前行即使結果未如理想但仍然是收穫…… 阿姨你好嗎？ 我好掛住你，我仍然會whatapp你，你有收到嗎？ 我好努力繼續前行，希望到有一日，你仍然好肉緊咁攬實我：「肥囡！阿姨收到晒…」,我好掛住阿姨… 由細到大阿姨都好錫我，當係親生女咁，會幫我紮好靚嘅鬢辮，會知道我鍾意飲牛奶，鍾意食魚蛋粉，會成日勸我學識...,205,1,0,long,0.933,0.125,0,0,mixed,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-110,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,zhi-jia-shu,"June 10, 2026",2026-06-10,2026,6,10,致家屬,0,你可以在這裡「向我們提供資料」(請按下連結）電郵給我。又或者在Instagram或Threads私訊我。多謝您🙏🏼祝你平安健康💪🏼,你可以在這裡「向我們提供資料」(請按下連結）電郵給我。又或者在Instagram或Threads私訊我。多謝您🙏🏼祝你平...,65,1,0,medium,0.467,0.125,1,1,mixed,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-111,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,jia-shu,"June 9, 2026",2026-06-09,2026,6,9,家屬,0,你好！我係今次大火死傷者嘅家屬。喺度，我想由衷咁向你哋講聲多謝。真係好感激你哋咁有心開發呢個平台，令到我哋班家屬喺經歷咗咁大嘅不幸之後，可以有一個專門嘅地方去悼念、去發聲，呢個舉動對我哋嚟講係好大嘅安慰。為咗等更加多人了解真相、記住我嘅親人，我想喺平台度登記返我屋企人嘅詳細資料，去豐富返入面嘅內容。想請問一下，具體需要通過咩手續或者渠道去辦理登記？同埋我哋需要準備定啲咩資料或者證明文件？再次多謝你哋嘅付出同埋陪伴，期待你哋嘅回覆。,你好！我係今次大火死傷者嘅家屬。喺度，我想由衷咁向你哋講聲多謝。真係好感激你哋咁有心開發呢個平台，令到我哋班家屬喺經歷咗...,217,1,0,long,0.973,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-112,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,wokanxing,"June 9, 2026",2026-06-09,2026,6,9,wokanxing,0,加油,加油,2,1,0,short,0.257,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-113,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,jf,"June 4, 2026",2026-06-04,2026,6,4,JF,0,"祝福留下來嘅人堅強
離開咗嘅一路好走
希望你哋平安","祝福留下來嘅人堅強
離開咗嘅一路好走
希望你哋平安",23,3,2,short,0.327,0.375,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-114,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,winnie,"June 4, 2026",2026-06-04,2026,6,4,Winnie,0,親愛嘅天天，我想講媽咪真係好掛住你。你出世半年就離開左⋯⋯其實媽咪真係難過，但爸爸仲難過，佢冇埋左爺爺嫲嫲。好多時媽咪只能夠掩飾自己嘅悲傷。爸爸鼓勵我話日子總要過，叫我唔好成日睇你啲相。但係媽咪成日番工都哩喺廁所度喊。因為媽咪真係好掛住你呀⋯⋯,親愛嘅天天，我想講媽咪真係好掛住你。你出世半年就離開左⋯⋯其實媽咪真係難過，但爸爸仲難過，佢冇埋左爺爺嫲嫲。好多時媽咪只...,122,1,0,long,0.657,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-115,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,c-m,"June 4, 2026",2026-06-04,2026,6,4,C.M,0,祝願各位安息,祝願各位安息,6,1,0,short,0.27,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-116,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,shu-ling,"June 3, 2026",2026-06-03,2026,6,3,淑玲,0,還你們家園♡,還你們家園♡,6,1,0,short,0.27,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-117,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,yip-ka-kui,"June 3, 2026",2026-06-03,2026,6,3,Yip Ka Kui,0,"每當有人問我過得好不好，我都學會如何得體地微笑。我漸漸習慣了這一切，這真是令人難過，
但我的心依然停留在那一天。我盡量不去提起你的名字，每天都扮忙分散自己的注意力。
即使我努力想要忘記，其實我心裡還是想著你。
我無法忘記，我也不想忘記。無論我們相隔多遠，你依然在我心中。
每當我聽到你曾經喜歡的那首歌，
我都會停下腳步，感覺或許會在某個地方有你在，我無法放棄這愚蠢的希望。我更願意珍藏你的回憶，如果時間能治癒一切，我還要等多久才與你相見？
沒有你，我只感覺到失去了一半，
我依然想著你，你仍然住在我心中！","每當有人問我過得好不好，我都學會如何得體地微笑。我漸漸習慣了這一切，這真是令人難過，
但我的心依然停留在那一天。我盡量不...",245,8,7,long,1.0,1.0,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-118,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,da-bu-jia-ren,"June 2, 2026",2026-06-02,2026,6,2,大埔家人,0,祈求宏福的朋友們平安，可以原址安置及得到應有嘅賠償及尊重,祈求宏福的朋友們平安，可以原址安置及得到應有嘅賠償及尊重,28,1,0,short,0.343,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-119,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,si-zhe-yi-shu,"June 2, 2026",2026-06-02,2026,6,2,死者遺屬,0,公義…真相,公義…真相,5,1,0,short,0.267,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-120,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,bu-wan-zheng-de-wo,"June 1, 2026",2026-06-01,2026,6,1,不完整的我,0,"有一部份的我跟著你都逝去了
這部份無法修補
在每一個無眠的晚上
我都會沉浸在思念你的一切當中
營營役役的生活裡會突然感到悲痛莫名
我們是無法脫離的骨與肉
你離去了
就注定了我人生的不完整
可是，再選一次
我還是會選擇有你出現過的這一個人生吧","有一部份的我跟著你都逝去了
這部份無法修補
在每一個無眠的晚上
我都會沉浸在思念你的一切當中
營營役役的生活裡會突然感到...",111,10,9,medium,0.62,1.0,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-121,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,xiang-gang-ren-d52b0,"June 1, 2026",2026-06-01,2026,6,1,香港人,0,希望你哋每一位受影響嘅朋友都加油，心裏一想起你哋就感到心痛。希望你哋心裏都有平安，好多事情冇辦法控制或者改變，即使事情無改變，但深信上主知道。,希望你哋每一位受影響嘅朋友都加油，心裏一想起你哋就感到心痛。希望你哋心裏都有平安，好多事情冇辦法控制或者改變，即使事情無...,71,1,0,medium,0.487,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-122,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,cherry-yip,"June 1, 2026",2026-06-01,2026,6,1,Cherry Yip,0,過去就讓它過去。你的未來，不該被昨天綁住。,過去就讓它過去。你的未來，不該被昨天綁住。,21,1,0,short,0.32,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-123,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,80hou-jie-fang,"June 1, 2026",2026-06-01,2026,6,1,80後街坊,0,明白災民的痛苦並唔能夠一時三刻可以忘記，但人總要向前看，努力活下去，才是對死者最大尊重，加油宏福居民，所有人都會與你們一同努力向前看，尋找新的生活💪🏻💪🏻,明白災民的痛苦並唔能夠一時三刻可以忘記，但人總要向前看，努力活下去，才是對死者最大尊重，加油宏福居民，所有人都會與你們一...,77,1,0,medium,0.507,0.125,1,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-124,5,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=5,yan-zi,"June 1, 2026",2026-06-01,2026,6,1,言仔,0,不要被過去的陰影綁住，未來還有很多美好的事物在等著你。閉上眼睛深呼吸，然後告訴自己：我值得更好的生活，我也要為自己努力前行。,不要被過去的陰影綁住，未來還有很多美好的事物在等著你。閉上眼睛深呼吸，然後告訴自己：我值得更好的生活，我也要為自己努力前...,62,1,0,medium,0.457,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-125,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,tong-ge,"June 1, 2026",2026-06-01,2026,6,1,彤哥,0,"願所有宏福死者安息🙏🏻
祝所有居民盡快走出傷痛困境，重過新生活🙏🏻","願所有宏福死者安息🙏🏻
祝所有居民盡快走出傷痛困境，重過新生活🙏🏻",32,2,1,short,0.357,0.25,1,1,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-126,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,peter,"June 1, 2026",2026-06-01,2026,6,1,Peter,0,RIP!!,RIP!!,5,1,0,short,0.267,0.125,0,0,latin,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-127,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,wang-zhu,"June 1, 2026",2026-06-01,2026,6,1,網主,0,我唔理你支持原址重建定收購方案，你可以【有禮貌地】表達你既意見。每個人都有不同處境不同想法。請不要指責任何災民。這裡應該是一個安靜和平既地方，留言是要給災民尋找力量，不是給你評論他們，給他們煩惱及責備。請自重！,我唔理你支持原址重建定收購方案，你可以【有禮貌地】表達你既意見。每個人都有不同處境不同想法。請不要指責任何災民。這裡應該...,105,1,0,medium,0.6,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-128,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,qiang,"June 1, 2026",2026-06-01,2026,6,1,強,0,希望可以盡快重過新生活，忘記悲傷，遠離糾纏，懂得放下,希望可以盡快重過新生活，忘記悲傷，遠離糾纏，懂得放下,26,1,0,short,0.337,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-129,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,chen-jia-xi,"June 1, 2026",2026-06-01,2026,6,1,陳佳晞,0,加油！take care,加油！take care,12,1,0,short,0.29,0.125,0,0,mixed,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-130,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,k-04076,"June 1, 2026",2026-06-01,2026,6,1,K,0,願逝者安息、靈魂不死✨ 或許我們還在暗黑隧道中，但繼續前進吧，不要放棄，直至見到光。🕯️,願逝者安息、靈魂不死✨ 或許我們還在暗黑隧道中，但繼續前進吧，不要放棄，直至見到光。🕯️,44,1,0,medium,0.397,0.125,1,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-131,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,carita,"June 1, 2026",2026-06-01,2026,6,1,Carita,0,"願逝者安息🙏🏼
希望所有宏福人加油 保重 堅持落去
我哋會陪著你地 等有一日 報應會到
永遠懷念我住左三十年嘅宏福苑💜","願逝者安息🙏🏼
希望所有宏福人加油 保重 堅持落去
我哋會陪著你地 等有一日 報應會到
永遠懷念我住左三十年嘅宏福苑💜",56,4,3,medium,0.437,0.5,1,1,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-132,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,li-yi-rui,"June 1, 2026",2026-06-01,2026,6,1,李怡叡,0,香港人不會忘記你們，願安息。,香港人不會忘記你們，願安息。,14,1,0,short,0.297,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-133,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,glee,"June 1, 2026",2026-06-01,2026,6,1,GLee,0,願公義得彰顯，以慰死者在天之靈。,願公義得彰顯，以慰死者在天之靈。,16,1,0,short,0.303,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-134,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,rachel-667ed,"June 1, 2026",2026-06-01,2026,6,1,Rachel,0,我住在宏福苑40多年，多謝各位支持,我住在宏福苑40多年，多謝各位支持,17,1,0,short,0.307,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-135,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,eddie-kwok,"June 1, 2026",2026-06-01,2026,6,1,Eddie Kwok,0,My deepest condolence for all victums,My deepest condolence for all victums,37,1,0,short,0.373,0.125,0,0,latin,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-136,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,jerry,"May 31, 2026",2026-05-31,2026,5,31,Jerry,0,我好想返屋企,我好想返屋企,6,1,0,short,0.27,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-137,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,80hou-xiang-gang-ren,"May 31, 2026",2026-05-31,2026,5,31,80後香港人,0,"我深深感受到這次事件為每個家庭帶來既傷痛與不容易。面對突如其來既變故，每個人既感受都值得被理解，也希望大家能用適合自己既方式，慢慢整理情緒、照顧內心。
請相信，你們並不孤單，社會上仍有很多人在關心和惦念著你們。發生過既事情，天知地知，也留在人心。
雖然現在仍是艱難日子，願各位居民能一步一步重新站穩，照顧好自己和家人，努力過好每一天，帶著希望，慢慢走下去。願平安、力量與溫暖陪伴大家。",我深深感受到這次事件為每個家庭帶來既傷痛與不容易。面對突如其來既變故，每個人既感受都值得被理解，也希望大家能用適合自己既...,190,3,2,long,0.883,0.375,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-138,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,wicky,"May 31, 2026",2026-05-31,2026,5,31,Wicky,0,"真正香港人係堅強, 希望各人早日走出困境. 不作為的人為自己所做的事埋單.
各位振作.","真正香港人係堅強, 希望各人早日走出困境. 不作為的人為自己所做的事埋單.
各位振作.",42,2,1,medium,0.39,0.25,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-139,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,joe-chan,"May 31, 2026",2026-05-31,2026,5,31,Joe Chan,0,支持你們，共渡難關,支持你們，共渡難關,9,1,0,short,0.28,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-140,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,fei,"May 31, 2026",2026-05-31,2026,5,31,Fei,0,仲記得大火果個禮拜，連續幾晚自己喺廚房邊睇報導邊喊，我會永遠記住1126呢個日子直至某個政權倒台。想同災民講聲加油保重，要一齊等睇上天懲罰班始作俑者。,仲記得大火果個禮拜，連續幾晚自己喺廚房邊睇報導邊喊，我會永遠記住1126呢個日子直至某個政權倒台。想同災民講聲加油保重，...,75,1,0,medium,0.5,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-141,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,erwin,"May 31, 2026",2026-05-31,2026,5,31,Erwin,0,"上帝會給每個好人一個公正也給每個壞人一個公正
愿逝者安息悪人永在煉獄","上帝會給每個好人一個公正也給每個壞人一個公正
愿逝者安息悪人永在煉獄",33,2,1,short,0.36,0.25,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-142,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,yy,"May 31, 2026",2026-05-31,2026,5,31,Yy,0,香港人不會忘記🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻,香港人不會忘記🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻,17,1,0,short,0.307,0.125,1,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-143,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,xiao-xue,"May 31, 2026",2026-05-31,2026,5,31,小雪,0,希望你們能夠在未來的日子順利度過，天地有正氣，一定會保佑你們平安，得到公平的待遇！所有香港人都會支持你們！,希望你們能夠在未來的日子順利度過，天地有正氣，一定會保佑你們平安，得到公平的待遇！所有香港人都會支持你們！,53,1,0,medium,0.427,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-144,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,roy-lam,"May 30, 2026",2026-05-30,2026,5,30,Roy Lam,0,R.I.P,R.I.P,5,1,0,short,0.267,0.125,0,0,latin,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
